date,keyword,interest
2014-11-29,Will MacAskill,0
2014-12-06,Will MacAskill,0
2014-12-13,Will MacAskill,0
2014-12-20,Will MacAskill,0
2014-12-27,Will MacAskill,0
2015-01-03,Will MacAskill,0
2015-01-10,Will MacAskill,0
2015-01-17,Will MacAskill,0
2015-01-24,Will MacAskill,0
2015-01-31,Will MacAskill,0
2015-02-07,Will MacAskill,0
2015-02-14,Will MacAskill,0
2015-02-21,Will MacAskill,0
2015-02-28,Will MacAskill,0
2015-03-07,Will MacAskill,0
2015-03-14,Will MacAskill,0
2015-03-21,Will MacAskill,0
2015-03-28,Will MacAskill,0
2015-04-04,Will MacAskill,0
2015-04-11,Will MacAskill,1
2015-04-18,Will MacAskill,1
2015-04-25,Will MacAskill,0
2015-05-02,Will MacAskill,0
2015-05-09,Will MacAskill,0
2015-05-16,Will MacAskill,0
2015-05-23,Will MacAskill,0
2015-05-30,Will MacAskill,0
2015-06-06,Will MacAskill,0
2015-06-13,Will MacAskill,0
2015-06-20,Will MacAskill,1
2015-06-27,Will MacAskill,0
2015-07-04,Will MacAskill,0
2015-07-11,Will MacAskill,0
2015-07-18,Will MacAskill,0
2015-07-25,Will MacAskill,1
2015-08-01,Will MacAskill,0
2015-08-08,Will MacAskill,0
2015-08-15,Will MacAskill,0
2015-08-22,Will MacAskill,1
2015-08-29,Will MacAskill,0
2015-09-05,Will MacAskill,0
2015-09-12,Will MacAskill,1
2015-09-19,Will MacAskill,0
2015-09-26,Will MacAskill,0
2015-10-03,Will MacAskill,0
2015-10-10,Will MacAskill,1
2015-10-17,Will MacAskill,0
2015-10-24,Will MacAskill,0
2015-10-31,Will MacAskill,0
2015-11-07,Will MacAskill,0
2015-11-14,Will MacAskill,0
2015-11-21,Will MacAskill,4
2015-11-28,Will MacAskill,2
2015-12-05,Will MacAskill,1
2015-12-12,Will MacAskill,1
2015-12-19,Will MacAskill,3
2015-12-26,Will MacAskill,1
2016-01-02,Will MacAskill,0
2016-01-09,Will MacAskill,0
2016-01-16,Will MacAskill,0
2016-01-23,Will MacAskill,0
2016-01-30,Will MacAskill,0
2016-02-06,Will MacAskill,0
2016-02-13,Will MacAskill,0
2016-02-20,Will MacAskill,0
2016-02-27,Will MacAskill,0
2016-03-05,Will MacAskill,0
2016-03-12,Will MacAskill,0
2016-03-19,Will MacAskill,0
2016-03-26,Will MacAskill,1
2016-04-02,Will MacAskill,0
2016-04-09,Will MacAskill,1
2016-04-16,Will MacAskill,0
2016-04-23,Will MacAskill,1
2016-04-30,Will MacAskill,0
2016-05-07,Will MacAskill,0
2016-05-14,Will MacAskill,0
2016-05-21,Will MacAskill,0
2016-05-28,Will MacAskill,0
2016-06-04,Will MacAskill,0
2016-06-11,Will MacAskill,1
2016-06-18,Will MacAskill,1
2016-06-25,Will MacAskill,0
2016-07-02,Will MacAskill,0
2016-07-09,Will MacAskill,0
2016-07-16,Will MacAskill,0
2016-07-23,Will MacAskill,0
2016-07-30,Will MacAskill,1
2016-08-06,Will MacAskill,0
2016-08-13,Will MacAskill,0
2016-08-20,Will MacAskill,0
2016-08-27,Will MacAskill,1
2016-09-03,Will MacAskill,1
2016-09-10,Will MacAskill,1
2016-09-17,Will MacAskill,1
2016-09-24,Will MacAskill,1
2016-10-01,Will MacAskill,1
2016-10-08,Will MacAskill,1
2016-10-15,Will MacAskill,1
2016-10-22,Will MacAskill,1
2016-10-29,Will MacAskill,0
2016-11-05,Will MacAskill,0
2016-11-12,Will MacAskill,0
2016-11-19,Will MacAskill,0
2016-11-26,Will MacAskill,0
2016-12-03,Will MacAskill,1
2016-12-10,Will MacAskill,1
2016-12-17,Will MacAskill,1
2016-12-24,Will MacAskill,0
2016-12-31,Will MacAskill,0
2017-01-07,Will MacAskill,1
2017-01-14,Will MacAskill,1
2017-01-21,Will MacAskill,1
2017-01-28,Will MacAskill,0
2017-02-04,Will MacAskill,0
2017-02-11,Will MacAskill,2
2017-02-18,Will MacAskill,1
2017-02-25,Will MacAskill,1
2017-03-04,Will MacAskill,1
2017-03-11,Will MacAskill,100
2017-03-18,Will MacAskill,20
2017-03-25,Will MacAskill,4
2017-04-01,Will MacAskill,3
2017-04-08,Will MacAskill,2
2017-04-15,Will MacAskill,5
2017-04-22,Will MacAskill,3
2017-04-29,Will MacAskill,2
2017-05-06,Will MacAskill,0
2017-05-13,Will MacAskill,1
2017-05-20,Will MacAskill,0
2017-05-27,Will MacAskill,1
2017-06-03,Will MacAskill,0
2017-06-10,Will MacAskill,1
2017-06-17,Will MacAskill,2
2017-06-24,Will MacAskill,2
2017-07-01,Will MacAskill,0
2017-07-08,Will MacAskill,1
2017-07-15,Will MacAskill,1
2017-07-22,Will MacAskill,2
2017-07-29,Will MacAskill,0
2017-08-05,Will MacAskill,0
2017-08-12,Will MacAskill,2
2017-08-19,Will MacAskill,0
2017-08-26,Will MacAskill,2
2017-09-02,Will MacAskill,1
2017-09-09,Will MacAskill,0
2017-09-16,Will MacAskill,1
2017-09-23,Will MacAskill,1
2017-09-30,Will MacAskill,1
2017-10-07,Will MacAskill,2
2017-10-14,Will MacAskill,0
2017-10-21,Will MacAskill,2
2017-10-28,Will MacAskill,0
2017-11-04,Will MacAskill,1
2017-11-11,Will MacAskill,2
2017-11-18,Will MacAskill,1
2017-11-25,Will MacAskill,2
2017-12-02,Will MacAskill,2
2017-12-09,Will MacAskill,0
2017-12-16,Will MacAskill,2
2017-12-23,Will MacAskill,1
2017-12-30,Will MacAskill,1
2018-01-06,Will MacAskill,2
2018-01-13,Will MacAskill,0
2018-01-20,Will MacAskill,1
2018-01-27,Will MacAskill,0
2018-02-03,Will MacAskill,1
2018-02-10,Will MacAskill,1
2018-02-17,Will MacAskill,1
2018-02-24,Will MacAskill,1
2018-03-03,Will MacAskill,0
2018-03-10,Will MacAskill,1
2018-03-17,Will MacAskill,0
2018-03-24,Will MacAskill,1
2018-03-31,Will MacAskill,0
2018-04-07,Will MacAskill,1
2018-04-14,Will MacAskill,0
2018-04-21,Will MacAskill,1
2018-04-28,Will MacAskill,1
2018-05-05,Will MacAskill,1
2018-05-12,Will MacAskill,1
2018-05-19,Will MacAskill,0
2018-05-26,Will MacAskill,1
2018-06-02,Will MacAskill,1
2018-06-09,Will MacAskill,1
2018-06-16,Will MacAskill,2
2018-06-23,Will MacAskill,1
2018-06-30,Will MacAskill,0
2018-07-07,Will MacAskill,0
2018-07-14,Will MacAskill,0
2018-07-21,Will MacAskill,0
2018-07-28,Will MacAskill,1
2018-08-04,Will MacAskill,1
2018-08-11,Will MacAskill,1
2018-08-18,Will MacAskill,1
2018-08-25,Will MacAskill,2
2018-09-01,Will MacAskill,3
2018-09-08,Will MacAskill,1
2013-09-21,Wim Hof,1
2013-09-28,Wim Hof,1
2013-10-05,Wim Hof,1
2013-10-12,Wim Hof,1
2013-10-19,Wim Hof,1
2013-10-26,Wim Hof,1
2013-11-02,Wim Hof,1
2013-11-09,Wim Hof,1
2013-11-16,Wim Hof,1
2013-11-23,Wim Hof,2
2013-11-30,Wim Hof,2
2013-12-07,Wim Hof,3
2013-12-14,Wim Hof,3
2013-12-21,Wim Hof,2
2013-12-28,Wim Hof,0
2014-01-04,Wim Hof,3
2014-01-11,Wim Hof,1
2014-01-18,Wim Hof,3
2014-01-25,Wim Hof,2
2014-02-01,Wim Hof,3
2014-02-08,Wim Hof,2
2014-02-15,Wim Hof,2
2014-02-22,Wim Hof,2
2014-03-01,Wim Hof,1
2014-03-08,Wim Hof,2
2014-03-15,Wim Hof,1
2014-03-22,Wim Hof,1
2014-03-29,Wim Hof,1
2014-04-05,Wim Hof,2
2014-04-12,Wim Hof,1
2014-04-19,Wim Hof,0
2014-04-26,Wim Hof,1
2014-05-03,Wim Hof,2
2014-05-10,Wim Hof,2
2014-05-17,Wim Hof,7
2014-05-24,Wim Hof,5
2014-05-31,Wim Hof,4
2014-06-07,Wim Hof,4
2014-06-14,Wim Hof,4
2014-06-21,Wim Hof,2
2014-06-28,Wim Hof,2
2014-07-05,Wim Hof,4
2014-07-12,Wim Hof,3
2014-07-19,Wim Hof,2
2014-07-26,Wim Hof,3
2014-08-02,Wim Hof,2
2014-08-09,Wim Hof,2
2014-08-16,Wim Hof,3
2014-08-23,Wim Hof,2
2014-08-30,Wim Hof,5
2014-09-06,Wim Hof,3
2014-09-13,Wim Hof,2
2014-09-20,Wim Hof,2
2014-09-27,Wim Hof,3
2014-10-04,Wim Hof,1
2014-10-11,Wim Hof,1
2014-10-18,Wim Hof,4
2014-10-25,Wim Hof,1
2014-11-01,Wim Hof,4
2014-11-08,Wim Hof,2
2014-11-15,Wim Hof,3
2014-11-22,Wim Hof,1
2014-11-29,Wim Hof,2
2014-12-06,Wim Hof,2
2014-12-13,Wim Hof,1
2014-12-20,Wim Hof,2
2014-12-27,Wim Hof,1
2015-01-03,Wim Hof,1
2015-01-10,Wim Hof,3
2015-01-17,Wim Hof,1
2015-01-24,Wim Hof,2
2015-01-31,Wim Hof,2
2015-02-07,Wim Hof,1
2015-02-14,Wim Hof,3
2015-02-21,Wim Hof,4
2015-02-28,Wim Hof,4
2015-03-07,Wim Hof,2
2015-03-14,Wim Hof,1
2015-03-21,Wim Hof,2
2015-03-28,Wim Hof,3
2015-04-04,Wim Hof,1
2015-04-11,Wim Hof,3
2015-04-18,Wim Hof,3
2015-04-25,Wim Hof,3
2015-05-02,Wim Hof,2
2015-05-09,Wim Hof,1
2015-05-16,Wim Hof,4
2015-05-23,Wim Hof,3
2015-05-30,Wim Hof,1
2015-06-06,Wim Hof,1
2015-06-13,Wim Hof,2
2015-06-20,Wim Hof,2
2015-06-27,Wim Hof,3
2015-07-04,Wim Hof,1
2015-07-11,Wim Hof,23
2015-07-18,Wim Hof,24
2015-07-25,Wim Hof,16
2015-08-01,Wim Hof,10
2015-08-08,Wim Hof,8
2015-08-15,Wim Hof,9
2015-08-22,Wim Hof,6
2015-08-29,Wim Hof,4
2015-09-05,Wim Hof,33
2015-09-12,Wim Hof,19
2015-09-19,Wim Hof,11
2015-09-26,Wim Hof,11
2015-10-03,Wim Hof,11
2015-10-10,Wim Hof,8
2015-10-17,Wim Hof,100
2015-10-24,Wim Hof,89
2015-10-31,Wim Hof,35
2015-11-07,Wim Hof,29
2015-11-14,Wim Hof,27
2015-11-21,Wim Hof,19
2015-11-28,Wim Hof,15
2015-12-05,Wim Hof,16
2015-12-12,Wim Hof,16
2015-12-19,Wim Hof,29
2015-12-26,Wim Hof,36
2016-01-02,Wim Hof,21
2016-01-09,Wim Hof,19
2016-01-16,Wim Hof,21
2016-01-23,Wim Hof,13
2016-01-30,Wim Hof,14
2016-02-06,Wim Hof,16
2016-02-13,Wim Hof,16
2016-02-20,Wim Hof,10
2016-02-27,Wim Hof,9
2016-03-05,Wim Hof,9
2016-03-12,Wim Hof,11
2016-03-19,Wim Hof,16
2016-03-26,Wim Hof,12
2016-04-02,Wim Hof,16
2016-04-09,Wim Hof,12
2016-04-16,Wim Hof,13
2016-04-23,Wim Hof,9
2016-04-30,Wim Hof,19
2016-05-07,Wim Hof,11
2016-05-14,Wim Hof,11
2016-05-21,Wim Hof,11
2016-05-28,Wim Hof,10
2016-06-04,Wim Hof,8
2016-06-11,Wim Hof,16
2016-06-18,Wim Hof,14
2016-06-25,Wim Hof,13
2016-07-02,Wim Hof,15
2016-07-09,Wim Hof,13
2016-07-16,Wim Hof,11
2016-07-23,Wim Hof,12
2016-07-30,Wim Hof,10
2016-08-06,Wim Hof,6
2016-08-13,Wim Hof,13
2016-08-20,Wim Hof,9
2016-08-27,Wim Hof,12
2016-09-03,Wim Hof,10
2016-09-10,Wim Hof,11
2016-09-17,Wim Hof,10
2016-09-24,Wim Hof,14
2016-10-01,Wim Hof,13
2016-10-08,Wim Hof,11
2016-10-15,Wim Hof,13
2016-10-22,Wim Hof,62
2016-10-29,Wim Hof,45
2016-11-05,Wim Hof,23
2016-11-12,Wim Hof,24
2016-11-19,Wim Hof,21
2016-11-26,Wim Hof,46
2016-12-03,Wim Hof,26
2016-12-10,Wim Hof,20
2016-12-17,Wim Hof,27
2016-12-24,Wim Hof,26
2016-12-31,Wim Hof,37
2017-01-07,Wim Hof,30
2017-01-14,Wim Hof,24
2017-01-21,Wim Hof,18
2017-01-28,Wim Hof,24
2017-02-04,Wim Hof,24
2017-02-11,Wim Hof,40
2017-02-18,Wim Hof,35
2017-02-25,Wim Hof,29
2017-03-04,Wim Hof,26
2017-03-11,Wim Hof,31
2017-03-18,Wim Hof,23
2017-03-25,Wim Hof,20
2017-04-01,Wim Hof,24
2017-04-08,Wim Hof,17
2017-04-15,Wim Hof,23
2017-04-22,Wim Hof,20
2017-04-29,Wim Hof,20
2017-05-06,Wim Hof,17
2017-05-13,Wim Hof,17
2017-05-20,Wim Hof,21
2017-05-27,Wim Hof,18
2017-06-03,Wim Hof,15
2017-06-10,Wim Hof,14
2017-06-17,Wim Hof,21
2017-06-24,Wim Hof,19
2017-07-01,Wim Hof,16
2017-07-08,Wim Hof,17
2017-07-15,Wim Hof,18
2017-07-22,Wim Hof,22
2017-07-29,Wim Hof,22
2017-08-05,Wim Hof,26
2017-08-12,Wim Hof,25
2017-08-19,Wim Hof,26
2017-08-26,Wim Hof,18
2017-09-02,Wim Hof,17
2017-09-09,Wim Hof,20
2017-09-16,Wim Hof,20
2017-09-23,Wim Hof,15
2017-09-30,Wim Hof,19
2017-10-07,Wim Hof,16
2017-10-14,Wim Hof,15
2017-10-21,Wim Hof,14
2017-10-28,Wim Hof,15
2017-11-04,Wim Hof,25
2017-11-11,Wim Hof,20
2017-11-18,Wim Hof,25
2017-11-25,Wim Hof,22
2017-12-02,Wim Hof,28
2017-12-09,Wim Hof,29
2017-12-16,Wim Hof,24
2017-12-23,Wim Hof,35
2017-12-30,Wim Hof,39
2018-01-06,Wim Hof,25
2018-01-13,Wim Hof,21
2018-01-20,Wim Hof,22
2018-01-27,Wim Hof,23
2018-02-03,Wim Hof,24
2018-02-10,Wim Hof,17
2018-02-17,Wim Hof,22
2018-02-24,Wim Hof,19
2018-03-03,Wim Hof,20
2018-03-10,Wim Hof,18
2018-03-17,Wim Hof,18
2018-03-24,Wim Hof,17
2018-03-31,Wim Hof,20
2018-04-07,Wim Hof,19
2018-04-14,Wim Hof,20
2018-04-21,Wim Hof,16
2018-04-28,Wim Hof,15
2018-05-05,Wim Hof,19
2018-05-12,Wim Hof,18
2018-05-19,Wim Hof,18
2018-05-26,Wim Hof,16
2018-06-02,Wim Hof,15
2018-06-09,Wim Hof,12
2018-06-16,Wim Hof,18
2018-06-23,Wim Hof,23
2018-06-30,Wim Hof,17
2018-07-07,Wim Hof,22
2018-07-14,Wim Hof,21
2018-07-21,Wim Hof,21
2018-07-28,Wim Hof,21
2018-08-04,Wim Hof,20
2018-08-11,Wim Hof,18
2018-08-18,Wim Hof,20
2018-08-25,Wim Hof,15
2018-09-01,Wim Hof,18
2018-09-08,Wim Hof,16
2013-09-21,Yoshi Obayashi,15
2013-09-28,Yoshi Obayashi,44
2013-10-05,Yoshi Obayashi,23
2013-10-12,Yoshi Obayashi,15
2013-10-19,Yoshi Obayashi,15
2013-10-26,Yoshi Obayashi,30
2013-11-02,Yoshi Obayashi,29
2013-11-09,Yoshi Obayashi,29
2013-11-16,Yoshi Obayashi,14
2013-11-23,Yoshi Obayashi,31
2013-11-30,Yoshi Obayashi,0
2013-12-07,Yoshi Obayashi,14
2013-12-14,Yoshi Obayashi,22
2013-12-21,Yoshi Obayashi,17
2013-12-28,Yoshi Obayashi,0
2014-01-04,Yoshi Obayashi,0
2014-01-11,Yoshi Obayashi,14
2014-01-18,Yoshi Obayashi,14
2014-01-25,Yoshi Obayashi,28
2014-02-01,Yoshi Obayashi,30
2014-02-08,Yoshi Obayashi,28
2014-02-15,Yoshi Obayashi,28
2014-02-22,Yoshi Obayashi,14
2014-03-01,Yoshi Obayashi,0
2014-03-08,Yoshi Obayashi,21
2014-03-15,Yoshi Obayashi,14
2014-03-22,Yoshi Obayashi,21
2014-03-29,Yoshi Obayashi,14
2014-04-05,Yoshi Obayashi,14
2014-04-12,Yoshi Obayashi,14
2014-04-19,Yoshi Obayashi,15
2014-04-26,Yoshi Obayashi,14
2014-05-03,Yoshi Obayashi,29
2014-05-10,Yoshi Obayashi,15
2014-05-17,Yoshi Obayashi,72
2014-05-24,Yoshi Obayashi,17
2014-05-31,Yoshi Obayashi,0
2014-06-07,Yoshi Obayashi,17
2014-06-14,Yoshi Obayashi,34
2014-06-21,Yoshi Obayashi,17
2014-06-28,Yoshi Obayashi,45
2014-07-05,Yoshi Obayashi,34
2014-07-12,Yoshi Obayashi,0
2014-07-19,Yoshi Obayashi,17
2014-07-26,Yoshi Obayashi,0
2014-08-02,Yoshi Obayashi,0
2014-08-09,Yoshi Obayashi,17
2014-08-16,Yoshi Obayashi,17
2014-08-23,Yoshi Obayashi,16
2014-08-30,Yoshi Obayashi,32
2014-09-06,Yoshi Obayashi,23
2014-09-13,Yoshi Obayashi,16
2014-09-20,Yoshi Obayashi,16
2014-09-27,Yoshi Obayashi,16
2014-10-04,Yoshi Obayashi,16
2014-10-11,Yoshi Obayashi,0
2014-10-18,Yoshi Obayashi,15
2014-10-25,Yoshi Obayashi,23
2014-11-01,Yoshi Obayashi,15
2014-11-08,Yoshi Obayashi,15
2014-11-15,Yoshi Obayashi,31
2014-11-22,Yoshi Obayashi,16
2014-11-29,Yoshi Obayashi,22
2014-12-06,Yoshi Obayashi,15
2014-12-13,Yoshi Obayashi,0
2014-12-20,Yoshi Obayashi,19
2014-12-27,Yoshi Obayashi,0
2015-01-03,Yoshi Obayashi,15
2015-01-10,Yoshi Obayashi,15
2015-01-17,Yoshi Obayashi,0
2015-01-24,Yoshi Obayashi,15
2015-01-31,Yoshi Obayashi,0
2015-02-07,Yoshi Obayashi,30
2015-02-14,Yoshi Obayashi,15
2015-02-21,Yoshi Obayashi,22
2015-02-28,Yoshi Obayashi,0
2015-03-07,Yoshi Obayashi,0
2015-03-14,Yoshi Obayashi,0
2015-03-21,Yoshi Obayashi,0
2015-03-28,Yoshi Obayashi,16
2015-04-04,Yoshi Obayashi,0
2015-04-11,Yoshi Obayashi,0
2015-04-18,Yoshi Obayashi,0
2015-04-25,Yoshi Obayashi,47
2015-05-02,Yoshi Obayashi,16
2015-05-09,Yoshi Obayashi,0
2015-05-16,Yoshi Obayashi,0
2015-05-23,Yoshi Obayashi,0
2015-05-30,Yoshi Obayashi,17
2015-06-06,Yoshi Obayashi,59
2015-06-13,Yoshi Obayashi,25
2015-06-20,Yoshi Obayashi,0
2015-06-27,Yoshi Obayashi,35
2015-07-04,Yoshi Obayashi,33
2015-07-11,Yoshi Obayashi,17
2015-07-18,Yoshi Obayashi,0
2015-07-25,Yoshi Obayashi,100
2015-08-01,Yoshi Obayashi,33
2015-08-08,Yoshi Obayashi,33
2015-08-15,Yoshi Obayashi,16
2015-08-22,Yoshi Obayashi,32
2015-08-29,Yoshi Obayashi,31
2015-09-05,Yoshi Obayashi,0
2015-09-12,Yoshi Obayashi,15
2015-09-19,Yoshi Obayashi,15
2015-09-26,Yoshi Obayashi,15
2015-10-03,Yoshi Obayashi,31
2015-10-10,Yoshi Obayashi,15
2015-10-17,Yoshi Obayashi,0
2015-10-24,Yoshi Obayashi,15
2015-10-31,Yoshi Obayashi,0
2015-11-07,Yoshi Obayashi,45
2015-11-14,Yoshi Obayashi,15
2015-11-21,Yoshi Obayashi,0
2015-11-28,Yoshi Obayashi,14
2015-12-05,Yoshi Obayashi,0
2015-12-12,Yoshi Obayashi,30
2015-12-19,Yoshi Obayashi,35
2015-12-26,Yoshi Obayashi,16
2016-01-02,Yoshi Obayashi,44
2016-01-09,Yoshi Obayashi,12
2016-01-16,Yoshi Obayashi,25
2016-01-23,Yoshi Obayashi,12
2016-01-30,Yoshi Obayashi,0
2016-02-06,Yoshi Obayashi,18
2016-02-13,Yoshi Obayashi,12
2016-02-20,Yoshi Obayashi,12
2016-02-27,Yoshi Obayashi,12
2016-03-05,Yoshi Obayashi,12
2016-03-12,Yoshi Obayashi,12
2016-03-19,Yoshi Obayashi,12
2016-03-26,Yoshi Obayashi,12
2016-04-02,Yoshi Obayashi,12
2016-04-09,Yoshi Obayashi,12
2016-04-16,Yoshi Obayashi,0
2016-04-23,Yoshi Obayashi,12
2016-04-30,Yoshi Obayashi,12
2016-05-07,Yoshi Obayashi,19
2016-05-14,Yoshi Obayashi,13
2016-05-21,Yoshi Obayashi,0
2016-05-28,Yoshi Obayashi,13
2016-06-04,Yoshi Obayashi,13
2016-06-11,Yoshi Obayashi,0
2016-06-18,Yoshi Obayashi,13
2016-06-25,Yoshi Obayashi,0
2016-07-02,Yoshi Obayashi,0
2016-07-09,Yoshi Obayashi,26
2016-07-16,Yoshi Obayashi,0
2016-07-23,Yoshi Obayashi,13
2016-07-30,Yoshi Obayashi,0
2016-08-06,Yoshi Obayashi,0
2016-08-13,Yoshi Obayashi,14
2016-08-20,Yoshi Obayashi,0
2016-08-27,Yoshi Obayashi,13
2016-09-03,Yoshi Obayashi,0
2016-09-10,Yoshi Obayashi,25
2016-09-17,Yoshi Obayashi,36
2016-09-24,Yoshi Obayashi,12
2016-10-01,Yoshi Obayashi,12
2016-10-08,Yoshi Obayashi,12
2016-10-15,Yoshi Obayashi,19
2016-10-22,Yoshi Obayashi,12
2016-10-29,Yoshi Obayashi,0
2016-11-05,Yoshi Obayashi,0
2016-11-12,Yoshi Obayashi,12
2016-11-19,Yoshi Obayashi,13
2016-11-26,Yoshi Obayashi,22
2016-12-03,Yoshi Obayashi,17
2016-12-10,Yoshi Obayashi,0
2016-12-17,Yoshi Obayashi,0
2016-12-24,Yoshi Obayashi,0
2016-12-31,Yoshi Obayashi,0
2017-01-07,Yoshi Obayashi,11
2017-01-14,Yoshi Obayashi,0
2017-01-21,Yoshi Obayashi,11
2017-01-28,Yoshi Obayashi,11
2017-02-04,Yoshi Obayashi,0
2017-02-11,Yoshi Obayashi,33
2017-02-18,Yoshi Obayashi,17
2017-02-25,Yoshi Obayashi,21
2017-03-04,Yoshi Obayashi,11
2017-03-11,Yoshi Obayashi,0
2017-03-18,Yoshi Obayashi,0
2017-03-25,Yoshi Obayashi,11
2017-04-01,Yoshi Obayashi,0
2017-04-08,Yoshi Obayashi,11
2017-04-15,Yoshi Obayashi,0
2017-04-22,Yoshi Obayashi,11
2017-04-29,Yoshi Obayashi,17
2017-05-06,Yoshi Obayashi,34
2017-05-13,Yoshi Obayashi,12
2017-05-20,Yoshi Obayashi,12
2017-05-27,Yoshi Obayashi,13
2017-06-03,Yoshi Obayashi,12
2017-06-10,Yoshi Obayashi,0
2017-06-17,Yoshi Obayashi,0
2017-06-24,Yoshi Obayashi,13
2017-07-01,Yoshi Obayashi,13
2017-07-08,Yoshi Obayashi,24
2017-07-15,Yoshi Obayashi,37
2017-07-22,Yoshi Obayashi,43
2017-07-29,Yoshi Obayashi,24
2017-08-05,Yoshi Obayashi,29
2017-08-12,Yoshi Obayashi,18
2017-08-19,Yoshi Obayashi,12
2017-08-26,Yoshi Obayashi,0
2017-09-02,Yoshi Obayashi,22
2017-09-09,Yoshi Obayashi,0
2017-09-16,Yoshi Obayashi,0
2017-09-23,Yoshi Obayashi,11
2017-09-30,Yoshi Obayashi,11
2017-10-07,Yoshi Obayashi,39
2017-10-14,Yoshi Obayashi,11
2017-10-21,Yoshi Obayashi,11
2017-10-28,Yoshi Obayashi,11
2017-11-04,Yoshi Obayashi,16
2017-11-11,Yoshi Obayashi,44
2017-11-18,Yoshi Obayashi,12
2017-11-25,Yoshi Obayashi,21
2017-12-02,Yoshi Obayashi,0
2017-12-09,Yoshi Obayashi,11
2017-12-16,Yoshi Obayashi,36
2017-12-23,Yoshi Obayashi,13
2017-12-30,Yoshi Obayashi,12
2018-01-06,Yoshi Obayashi,22
2018-01-13,Yoshi Obayashi,11
2018-01-20,Yoshi Obayashi,11
2018-01-27,Yoshi Obayashi,11
2018-02-03,Yoshi Obayashi,32
2018-02-10,Yoshi Obayashi,0
2018-02-17,Yoshi Obayashi,11
2018-02-24,Yoshi Obayashi,0
2018-03-03,Yoshi Obayashi,11
2018-03-10,Yoshi Obayashi,16
2018-03-17,Yoshi Obayashi,0
2018-03-24,Yoshi Obayashi,0
2018-03-31,Yoshi Obayashi,11
2018-04-07,Yoshi Obayashi,0
2018-04-14,Yoshi Obayashi,11
2018-04-21,Yoshi Obayashi,0
2018-04-28,Yoshi Obayashi,16
2018-05-05,Yoshi Obayashi,0
2018-05-12,Yoshi Obayashi,11
2018-05-19,Yoshi Obayashi,11
2018-05-26,Yoshi Obayashi,0
2018-06-02,Yoshi Obayashi,34
2018-06-09,Yoshi Obayashi,0
2018-06-16,Yoshi Obayashi,11
2018-06-23,Yoshi Obayashi,12
2018-06-30,Yoshi Obayashi,12
2018-07-07,Yoshi Obayashi,11
2018-07-14,Yoshi Obayashi,12
2018-07-21,Yoshi Obayashi,12
2018-07-28,Yoshi Obayashi,23
2018-08-04,Yoshi Obayashi,11
2018-08-11,Yoshi Obayashi,11
2018-08-18,Yoshi Obayashi,11
2018-08-25,Yoshi Obayashi,11
2018-09-01,Yoshi Obayashi,0
2018-09-08,Yoshi Obayashi,11
2013-09-21,Young Jamie,26
2013-09-28,Young Jamie,26
2013-10-05,Young Jamie,27
2013-10-12,Young Jamie,36
2013-10-19,Young Jamie,45
2013-10-26,Young Jamie,33
2013-11-02,Young Jamie,36
2013-11-09,Young Jamie,35
2013-11-16,Young Jamie,34
2013-11-23,Young Jamie,28
2013-11-30,Young Jamie,25
2013-12-07,Young Jamie,29
2013-12-14,Young Jamie,36
2013-12-21,Young Jamie,34
2013-12-28,Young Jamie,39
2014-01-04,Young Jamie,39
2014-01-11,Young Jamie,29
2014-01-18,Young Jamie,35
2014-01-25,Young Jamie,29
2014-02-01,Young Jamie,29
2014-02-08,Young Jamie,39
2014-02-15,Young Jamie,32
2014-02-22,Young Jamie,31
2014-03-01,Young Jamie,35
2014-03-08,Young Jamie,43
2014-03-15,Young Jamie,39
2014-03-22,Young Jamie,39
2014-03-29,Young Jamie,35
2014-04-05,Young Jamie,38
2014-04-12,Young Jamie,41
2014-04-19,Young Jamie,30
2014-04-26,Young Jamie,26
2014-05-03,Young Jamie,30
2014-05-10,Young Jamie,27
2014-05-17,Young Jamie,35
2014-05-24,Young Jamie,36
2014-05-31,Young Jamie,30
2014-06-07,Young Jamie,30
2014-06-14,Young Jamie,36
2014-06-21,Young Jamie,59
2014-06-28,Young Jamie,27
2014-07-05,Young Jamie,33
2014-07-12,Young Jamie,43
2014-07-19,Young Jamie,31
2014-07-26,Young Jamie,35
2014-08-02,Young Jamie,44
2014-08-09,Young Jamie,37
2014-08-16,Young Jamie,38
2014-08-23,Young Jamie,28
2014-08-30,Young Jamie,24
2014-09-06,Young Jamie,25
2014-09-13,Young Jamie,24
2014-09-20,Young Jamie,41
2014-09-27,Young Jamie,37
2014-10-04,Young Jamie,27
2014-10-11,Young Jamie,39
2014-10-18,Young Jamie,35
2014-10-25,Young Jamie,33
2014-11-01,Young Jamie,31
2014-11-08,Young Jamie,36
2014-11-15,Young Jamie,28
2014-11-22,Young Jamie,42
2014-11-29,Young Jamie,28
2014-12-06,Young Jamie,27
2014-12-13,Young Jamie,27
2014-12-20,Young Jamie,31
2014-12-27,Young Jamie,28
2015-01-03,Young Jamie,31
2015-01-10,Young Jamie,23
2015-01-17,Young Jamie,26
2015-01-24,Young Jamie,28
2015-01-31,Young Jamie,28
2015-02-07,Young Jamie,32
2015-02-14,Young Jamie,34
2015-02-21,Young Jamie,32
2015-02-28,Young Jamie,29
2015-03-07,Young Jamie,37
2015-03-14,Young Jamie,27
2015-03-21,Young Jamie,34
